_id,Secção,CAE,Descrição
6a1021a95428bd9bfa9b9add,Secção C - Indústrias transformadoras,25940,"Fabricação de rebites, parafusos e porcas"
6a1021a95428bd9bfa9b9ade,Secção C - Indústrias transformadoras,25991,Fabricação de louça metálica e artigos de uso doméstico
6a1021a95428bd9bfa9b9adf,Secção C - Indústrias transformadoras,25992,"Fabricação de outros produtos metálicos diversos, n.e."
6a1021a95428bd9bfa9b9ae0,Secção C - Indústrias transformadoras,26110,Fabricação de componentes eletrónicos
6a1021a95428bd9bfa9b9ae1,Secção C - Indústrias transformadoras,26120,Fabricação de placas de circuitos eletrónicos
6a1021a95428bd9bfa9b9ae2,Secção C - Indústrias transformadoras,26200,Fabricação de computadores e de equipamento periférico
6a1021a95428bd9bfa9b9ae3,Secção C - Indústrias transformadoras,26300,Fabricação de aparelhos e de equipamentos para comunicações
6a1021a95428bd9bfa9b9ae4,Secção C - Indústrias transformadoras,26400,Fabricação de produtos eletrónicos de consumo
6a1021a95428bd9bfa9b9ae5,Secção C - Indústrias transformadoras,26511,"Fabricação de contadores de eletricidade, gás, água e de outros líquidos"
6a1021a95428bd9bfa9b9ae6,Secção C - Indústrias transformadoras,26512,"Fabricação de instrumentos e aparelhos de medida, verificação, navegação e outros fins, n.e."
6a1021a95428bd9bfa9b9ae7,Secção C - Indústrias transformadoras,26520,Fabricação de relógios e material de relojoaria
6a1021a95428bd9bfa9b9ae8,Secção C - Indústrias transformadoras,26600,"Fabricação de equipamentos de irradiação, eletromedicina e eletroterapêutico"
6a1021a95428bd9bfa9b9ae9,Secção C - Indústrias transformadoras,26701,Fabricação de instrumentos e equipamentos óticos não oftálmicos e suportes de informação magnéticos e óticos
6a1021a95428bd9bfa9b9aea,Secção C - Indústrias transformadoras,26702,Fabricação de material fotográfico e cinematográfico
6a1021a95428bd9bfa9b9aeb,Secção C - Indústrias transformadoras,27110,"Fabricação de motores, geradores e transformadores elétricos"
6a1021a95428bd9bfa9b9aec,Secção C - Indústrias transformadoras,27121,Fabricação de material de distribuição e de controlo para instalações elétricas de alta tensão
6a1021a95428bd9bfa9b9aed,Secção C - Indústrias transformadoras,27122,Fabricação de material de distribuição e de controlo para instalações elétricas de baixa tensão
6a1021a95428bd9bfa9b9aee,Secção C - Indústrias transformadoras,27200,Fabricação de acumuladores e pilhas
6a1021a95428bd9bfa9b9aef,Secção C - Indústrias transformadoras,27310,Fabricação de cabos de fibra ótica
6a1021a95428bd9bfa9b9af0,Secção C - Indústrias transformadoras,27320,Fabricação de outros fios e cabos elétricos e eletrónicos
6a1021a95428bd9bfa9b9af1,Secção C - Indústrias transformadoras,27330,Fabricação de acessórios para fios e cabos
6a1021a95428bd9bfa9b9af2,Secção C - Indústrias transformadoras,27400,Fabricação de material de iluminação
6a1021a95428bd9bfa9b9af3,Secção C - Indústrias transformadoras,27510,Fabricação de aparelhos eletrodomésticos
6a1021a95428bd9bfa9b9af4,Secção C - Indústrias transformadoras,27520,Fabricação de aparelhos não elétricos para uso doméstico
6a1021a95428bd9bfa9b9af5,Secção C - Indústrias transformadoras,27900,Fabricação de outro equipamento elétrico
6a1021a95428bd9bfa9b9af6,Secção C - Indústrias transformadoras,28110,"Fabricação de motores e turbinas, exceto motores para aeronaves, automóveis e motociclos e ciclomotores"
6a1021a95428bd9bfa9b9af7,Secção C - Indústrias transformadoras,28120,Fabricação de equipamento hidráulico e pneumático
6a1021a95428bd9bfa9b9af8,Secção C - Indústrias transformadoras,28130,Fabricação de outras bombas e compressores
6a1021a95428bd9bfa9b9af9,Secção C - Indústrias transformadoras,28140,Fabricação de outras torneiras e válvulas
6a1021a95428bd9bfa9b9afa,Secção C - Indústrias transformadoras,28150,"Fabricação de rolamentos, de engrenagens e de outros órgãos de transmissão"
6a1021a95428bd9bfa9b9afb,Secção C - Indústrias transformadoras,28210,Fabricação de fornos e equipamento de aquecimento doméstico fixo
6a1021a95428bd9bfa9b9afc,Secção C - Indústrias transformadoras,28221,"Fabricação de ascensores e monta cargas, escadas e passadeiras rolantes"
6a1021a95428bd9bfa9b9afd,Secção C - Indústrias transformadoras,28222,"Fabricação de equipamentos de elevação e de movimentação, n.e."
6a1021a95428bd9bfa9b9afe,Secção C - Indústrias transformadoras,28230,Fabricação de máquinas e equipamento de escritório (exceto computadores e equipamento periférico)
6a1021a95428bd9bfa9b9aff,Secção C - Indústrias transformadoras,28240,Fabricação de máquinas-ferramentas portáteis com motor
6a1021a95428bd9bfa9b9b00,Secção C - Indústrias transformadoras,28250,Fabricação de equipamento não doméstico de ar condicionado
6a1021a95428bd9bfa9b9b01,Secção C - Indústrias transformadoras,28291,Fabricação de máquinas de acondicionamento e de embalagem
6a1021a95428bd9bfa9b9b02,Secção C - Indústrias transformadoras,28292,Fabricação de balanças e de outro equipamento para pesagem
6a1021a95428bd9bfa9b9b03,Secção C - Indústrias transformadoras,28293,"Fabricação de outras máquinas diversas de uso geral, n.e."
6a1021a95428bd9bfa9b9b04,Secção C - Indústrias transformadoras,28300,"Fabricação de máquinas e de tratores para a agricultura, pecuária e silvicultura"
6a1021a95428bd9bfa9b9b05,Secção C - Indústrias transformadoras,28410,Fabricação de máquinas de moldagem de metais e de máquinas-ferramentas para trabalhar metais
6a1021a95428bd9bfa9b9b06,Secção C - Indústrias transformadoras,28420,Fabricação de outras máquinas-ferramentas
6a1021a95428bd9bfa9b9b07,Secção C - Indústrias transformadoras,28910,Fabricação de máquinas para a metalurgia
6a1021a95428bd9bfa9b9b08,Secção C - Indústrias transformadoras,28920,Fabricação de máquinas para as indústrias extrativas e para a construção
6a1021a95428bd9bfa9b9b09,Secção C - Indústrias transformadoras,28930,"Fabricação de máquinas para as indústrias alimentares, das bebidas e do tabaco"
6a1021a95428bd9bfa9b9b0a,Secção C - Indústrias transformadoras,28940,"Fabricação de máquinas para as indústrias têxtil, do vestuário e do couro"
6a1021a95428bd9bfa9b9b0b,Secção C - Indústrias transformadoras,28950,Fabricação de máquinas para as indústrias do papel e do cartão
6a1021a95428bd9bfa9b9b0c,Secção C - Indústrias transformadoras,28960,Fabricação de máquinas para as indústrias do plástico e da borracha
6a1021a95428bd9bfa9b9b0d,Secção C - Indústrias transformadoras,28970,Fabricação de máquinas para o fabrico aditivo
6a1021a95428bd9bfa9b9b0e,Secção C - Indústrias transformadoras,28991,"Fabricação de máquinas para as indústrias de materiais de construção, cerâmica e vidro"
6a1021a95428bd9bfa9b9b0f,Secção C - Indústrias transformadoras,28992,"Fabricação de outras máquinas diversas para uso específico, n.e."
6a1021a95428bd9bfa9b9b10,Secção C - Indústrias transformadoras,29100,Fabricação de veículos a motor
6a1021a95428bd9bfa9b9b11,Secção C - Indústrias transformadoras,29200,"Fabricação de carroçarias para veículos a motor, reboques e semirreboques"
6a1021a95428bd9bfa9b9b12,Secção C - Indústrias transformadoras,29310,Fabricação de equipamento elétrico e eletrónico para veículos a motor
6a1021a95428bd9bfa9b9b13,Secção C - Indústrias transformadoras,29320,Fabricação de outros componentes e acessórios para veículos a motor
6a1021a95428bd9bfa9b9b14,Secção C - Indústrias transformadoras,30111,"Construção de embarcações metálicas e estruturas flutuantes civis, exceto de recreio e desporto"
6a1021a95428bd9bfa9b9b15,Secção C - Indústrias transformadoras,30112,"Construção de embarcações não metálicas civis, exceto de recreio e desporto"
6a1021a95428bd9bfa9b9b16,Secção C - Indústrias transformadoras,30120,Construção de embarcações de recreio e desporto
6a1021a95428bd9bfa9b9b17,Secção C - Indústrias transformadoras,30130,Construção de navios e embarcações militares
6a1021a95428bd9bfa9b9b18,Secção C - Indústrias transformadoras,30200,Fabricação de material circulante para caminhos de ferro
6a1021a95428bd9bfa9b9b19,Secção C - Indústrias transformadoras,30310,Fabricação de aeronaves e veículos espaciais civis e equipamento relacionado
6a1021a95428bd9bfa9b9b1a,Secção C - Indústrias transformadoras,30320,Fabricação de aeronaves e veículos espaciais militares e equipamento relacionado
6a1021a95428bd9bfa9b9b1b,Secção C - Indústrias transformadoras,30400,Fabricação de veículos militares de combate
6a1021a95428bd9bfa9b9b1c,Secção C - Indústrias transformadoras,30910,Fabricação de motociclos
6a1021a95428bd9bfa9b9b1d,Secção C - Indústrias transformadoras,30920,Fabricação de bicicletas e de veículos para inválidos
6a1021a95428bd9bfa9b9b1e,Secção C - Indústrias transformadoras,30990,"Fabricação de outro equipamento de transporte, n.e."
6a1021a95428bd9bfa9b9b1f,Secção C - Indústrias transformadoras,31001,Fabricação de mobiliário para escritório e comércio
6a1021a95428bd9bfa9b9b20,Secção C - Indústrias transformadoras,31002,Fabricação de mobiliário de cozinha
6a1021a95428bd9bfa9b9b21,Secção C - Indústrias transformadoras,31003,Fabricação de colchoaria
6a1021a95428bd9bfa9b9b22,Secção C - Indústrias transformadoras,31004,Fabricação de mobiliário de madeira para outros fins
6a1021a95428bd9bfa9b9b23,Secção C - Indústrias transformadoras,31005,Fabricação de mobiliário metálico para outros fins
6a1021a95428bd9bfa9b9b24,Secção C - Indústrias transformadoras,31006,Fabricação de mobiliário de outros materiais para outros fins
6a1021a95428bd9bfa9b9b25,Secção C - Indústrias transformadoras,31007,Atividades de acabamento de mobiliário
6a1021a95428bd9bfa9b9b26,Secção C - Indústrias transformadoras,32110,Cunhagem de moedas
6a1021a95428bd9bfa9b9b27,Secção C - Indústrias transformadoras,32121,Fabricação de filigranas
6a1021a95428bd9bfa9b9b28,Secção C - Indústrias transformadoras,32122,Fabricação de artigos de joalharia e de outros artigos de ourivesaria
6a1021a95428bd9bfa9b9b29,Secção C - Indústrias transformadoras,32123,Trabalho de diamantes e de outras pedras preciosas ou semipreciosas para joalharia e uso industrial
6a1021a95428bd9bfa9b9b2a,Secção C - Indústrias transformadoras,32130,Fabricação de bijutarias
6a1021a95428bd9bfa9b9b2b,Secção C - Indústrias transformadoras,32200,Fabricação de instrumentos musicais
6a1021a95428bd9bfa9b9b2c,Secção C - Indústrias transformadoras,32300,Fabricação de artigos de desporto
6a1021a95428bd9bfa9b9b2d,Secção C - Indústrias transformadoras,32400,Fabricação de jogos e de brinquedos
6a1021a95428bd9bfa9b9b2e,Secção C - Indústrias transformadoras,32501,Fabricação de material ótico oftálmico
6a1021a95428bd9bfa9b9b2f,Secção C - Indústrias transformadoras,32502,Fabricação de material ortopédico e próteses e de instrumentos médico-cirúrgicos
6a1021a95428bd9bfa9b9b30,Secção C - Indústrias transformadoras,32910,"Fabricação de vassouras, escovas e pincéis"
6a1021a95428bd9bfa9b9b31,Secção C - Indústrias transformadoras,32991,"Fabricação de canetas, lápis e similares"
6a1021a95428bd9bfa9b9b32,Secção C - Indústrias transformadoras,32992,"Fabricação de fechos de correr, botões e similares"
6a1021a95428bd9bfa9b9b33,Secção C - Indústrias transformadoras,32993,Fabricação de guarda-sóis e chapéus de chuva
6a1021a95428bd9bfa9b9b34,Secção C - Indústrias transformadoras,32994,Fabricação de equipamento de proteção e segurança
6a1021a95428bd9bfa9b9b35,Secção C - Indústrias transformadoras,32995,Fabricação de caixões mortuários em madeira
6a1021a95428bd9bfa9b9b36,Secção C - Indústrias transformadoras,32996,"Outras indústrias transformadoras diversas, n.e."
6a1021a95428bd9bfa9b9b37,Secção C - Indústrias transformadoras,33110,Reparação e manutenção de produtos metálicos
6a1021a95428bd9bfa9b9b38,Secção C - Indústrias transformadoras,33120,Reparação e manutenção de máquinas
6a1021a95428bd9bfa9b9b39,Secção C - Indústrias transformadoras,33130,Reparação e manutenção de equipamento eletrónico e ótico
6a1021a95428bd9bfa9b9b3a,Secção C - Indústrias transformadoras,33140,Reparação e manutenção de equipamento elétrico
6a1021a95428bd9bfa9b9b3b,Secção C - Indústrias transformadoras,33150,Reparação e manutenção de embarcações civis
6a1021a95428bd9bfa9b9b3c,Secção C - Indústrias transformadoras,33160,Reparação e manutenção de aeronaves e de veículos espaciais civis
6a1021a95428bd9bfa9b9b3d,Secção C - Indústrias transformadoras,33170,Reparação e manutenção de outro equipamento de transporte civil
6a1021a95428bd9bfa9b9b3e,Secção C - Indústrias transformadoras,33180,"Reparação e manutenção de veículos de combate, navios, embarcações, aeronaves e veículos espaciais militares"
6a1021a95428bd9bfa9b9b3f,Secção C - Indústrias transformadoras,33190,Reparação e manutenção de outro equipamento
6a1021a95428bd9bfa9b9b40,Secção C - Indústrias transformadoras,33200,Instalação de máquinas e de equipamentos industriais
6a1021a95428bd9bfa9b9b41,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35110,Produção de eletricidade a partir de fontes não renováveis
6a1021a95428bd9bfa9b9b42,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35121,Produção de eletricidade de origem hídrica
6a1021a95428bd9bfa9b9b43,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35122,Produção de eletricidade de origem eólica
6a1021a95428bd9bfa9b9b44,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35123,Produção de eletricidade de origem solar
6a1021a95428bd9bfa9b9b45,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35124,Produção de eletricidade a partir de biomassa
6a1021a95428bd9bfa9b9b46,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35125,Produção de eletricidade de origem geotérmica e de outra origem renovável
6a1021a95428bd9bfa9b9b47,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35130,Transporte de eletricidade
6a1021a95428bd9bfa9b9b48,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35140,Distribuição de eletricidade
6a1021a95428bd9bfa9b9b49,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35151,"Comércio de eletricidade, exceto para mobilidade elétrica"
6a1021a95428bd9bfa9b9b4a,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35152,Comércio de eletricidade para mobilidade elétrica
6a1021a95428bd9bfa9b9b4b,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35160,Armazenamento de eletricidade
6a1021a95428bd9bfa9b9b4c,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35210,Produção de gás
6a1021a95428bd9bfa9b9b4d,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35220,Distribuição de combustíveis gasosos por condutas
6a1021a95428bd9bfa9b9b4e,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35230,Comércio de gás por condutas
6a1021a95428bd9bfa9b9b4f,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35240,Armazenamento de gás como parte dos serviços de abastecimento da rede
6a1021a95428bd9bfa9b9b50,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35301,"Produção e distribuição de vapor, água quente e fria e ar frio por conduta"
6a1021a95428bd9bfa9b9b51,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35302,Produção de gelo
6a1021a95428bd9bfa9b9b52,"Secção D - Produção e distribuição de eletricidade, gás, vapor e ar condicionado",35400,Atividades dos corretores e agentes de energia elétrica e gás natural
6a1021a95428bd9bfa9b9b53,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",36001,Captação e tratamento de água
6a1021a95428bd9bfa9b9b54,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",36002,Distribuição de água
6a1021a95428bd9bfa9b9b55,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",37001,Recolha e drenagem de águas residuais
6a1021a95428bd9bfa9b9b56,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",37002,Tratamento de águas residuais
6a1021a95428bd9bfa9b9b57,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38111,Recolha de resíduos inertes
6a1021a95428bd9bfa9b9b58,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38112,Recolha de outros resíduos não perigosos
6a1021a95428bd9bfa9b9b59,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38120,Recolha de resíduos perigosos
6a1021a95428bd9bfa9b9b5a,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38211,"Desmantelamento de veículos automóveis, em fim de vida"
6a1021a95428bd9bfa9b9b5b,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38212,"Desmantelamento de equipamentos elétricos e eletrónicos, em fim de vida"
6a1021a95428bd9bfa9b9b5c,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38213,"Desmantelamento de outros equipamentos e bens, em fim de vida"
6a1021a95428bd9bfa9b9b5d,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38214,Valorização de resíduos metálicos
6a1021a95428bd9bfa9b9b5e,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38215,Valorização de resíduos não metálicos
6a1021a95428bd9bfa9b9b5f,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38220,Valorização energética
6a1021a95428bd9bfa9b9b60,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38230,Outras operações de valorizações de resíduos
6a1021a95428bd9bfa9b9b61,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38310,Incineração sem valorização energética
6a1021a95428bd9bfa9b9b62,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38320,Deposição em aterro ou armazenamento permanente
6a1021a95428bd9bfa9b9b63,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",38330,Outras operações de eliminação de resíduos
6a1021a95428bd9bfa9b9b64,"Secção E - Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",39000,Remediação e outras atividades dos serviços de gestão de resíduos
6a1021a95428bd9bfa9b9b65,Secção F - Construção,41000,Construção de edifícios residenciais e não residenciais
6a1021a95428bd9bfa9b9b66,Secção F - Construção,42110,Construção de estradas e autoestradas
6a1021a95428bd9bfa9b9b67,Secção F - Construção,42120,Construção de vias-férreas de superfície e subterrâneas
6a1021a95428bd9bfa9b9b68,Secção F - Construção,42130,Construção de pontes e túneis
6a1021a95428bd9bfa9b9b69,Secção F - Construção,42210,"Construção de redes de transporte de águas, de esgotos e de outros fluidos"
6a1021a95428bd9bfa9b9b6a,Secção F - Construção,42220,Construção de redes de transporte e distribuição de eletricidade e redes de telecomunicações
6a1021a95428bd9bfa9b9b6b,Secção F - Construção,42910,Engenharia hidráulica
6a1021a95428bd9bfa9b9b6c,Secção F - Construção,42990,"Construção de outras obras de engenharia civil, n.e."
6a1021a95428bd9bfa9b9b6d,Secção F - Construção,43110,Demolição
6a1021a95428bd9bfa9b9b6e,Secção F - Construção,43120,Preparação dos locais de construção
6a1021a95428bd9bfa9b9b6f,Secção F - Construção,43130,Perfurações e sondagens
6a1021a95428bd9bfa9b9b70,Secção F - Construção,43210,Instalação elétrica
6a1021a95428bd9bfa9b9b71,Secção F - Construção,43221,Instalação de canalizações
6a1021a95428bd9bfa9b9b72,Secção F - Construção,43222,Instalação de climatização
6a1021a95428bd9bfa9b9b73,Secção F - Construção,43230,Instalação de isolamento
6a1021a95428bd9bfa9b9b74,Secção F - Construção,43240,Outras instalações em construções
6a1021a95428bd9bfa9b9b75,Secção F - Construção,43310,Estucagem
6a1021a95428bd9bfa9b9b76,Secção F - Construção,43320,Montagem de trabalhos de carpintaria e de caixilharia
6a1021a95428bd9bfa9b9b77,Secção F - Construção,43330,Revestimento de pavimentos e de paredes
6a1021a95428bd9bfa9b9b78,Secção F - Construção,43340,Pintura e colocação de vidros
6a1021a95428bd9bfa9b9b79,Secção F - Construção,43350,Outras atividades de acabamento em edifícios
6a1021a95428bd9bfa9b9b7a,Secção F - Construção,43410,Atividades de colocação de telhados e coberturas
6a1021a95428bd9bfa9b9b7b,Secção F - Construção,43420,Outras atividades especializadas de construção na construção de edifícios
6a1021a95428bd9bfa9b9b7c,Secção F - Construção,43500,Atividades especializadas de construção em engenharia civil
6a1021a95428bd9bfa9b9b7d,Secção F - Construção,43600,Atividades de serviços de intermediação para serviços especializados de construção
6a1021a95428bd9bfa9b9b7e,Secção F - Construção,43910,Atividades de alvenaria e assentamento de tijolos
6a1021a95428bd9bfa9b9b7f,Secção F - Construção,43991,"Aluguer de equipamento de construção e de demolição, com operador"
6a1021a95428bd9bfa9b9b80,Secção F - Construção,43992,"Outras atividades especializadas de construção diversas, n.e."
6a1021a95428bd9bfa9b9b81,Secção G - Comércio por grosso e a retalho,46110,"Atividades dos agentes do comércio por grosso de matérias-primas agrícolas e têxteis, animais vivos e produtos semiacabados"
6a1021a95428bd9bfa9b9b82,Secção G - Comércio por grosso e a retalho,46120,"Atividades dos agentes do comércio por grosso de combustíveis, minérios, metais e de produtos químicos para a indústria"
6a1021a95428bd9bfa9b9b83,Secção G - Comércio por grosso e a retalho,46130,Atividades dos agentes do comércio por grosso de madeira e materiais de construção
6a1021a95428bd9bfa9b9b84,Secção G - Comércio por grosso e a retalho,46140,"Atividades dos agentes do comércio por grosso de máquinas, equipamento industrial, embarcações e aeronaves"
6a1021a95428bd9bfa9b9b85,Secção G - Comércio por grosso e a retalho,46150,"Atividades dos agentes do comércio por grosso de mobiliário, artigos para uso doméstico e ferragens"
6a1021a95428bd9bfa9b9b86,Secção G - Comércio por grosso e a retalho,46160,"Atividades dos agentes do comércio por grosso de têxteis, vestuário, calçado e artigos de couro e pele"
6a1021a95428bd9bfa9b9b87,Secção G - Comércio por grosso e a retalho,46170,"Atividades dos agentes do comércio por grosso de produtos alimentares, bebidas e tabaco"
6a1021a95428bd9bfa9b9b88,Secção G - Comércio por grosso e a retalho,46180,Atividades dos agentes do comércio por grosso de outros produtos
6a1021a95428bd9bfa9b9b89,Secção G - Comércio por grosso e a retalho,46190,Atividades dos agentes do comércio por grosso não especializado
6a1021a95428bd9bfa9b9b8a,Secção G - Comércio por grosso e a retalho,46211,Comércio por grosso de alimentos para animais
6a1021a95428bd9bfa9b9b8b,Secção G - Comércio por grosso e a retalho,46213,Comércio por grosso de cortiça em bruto
6a1021a95428bd9bfa9b9b8c,Secção G - Comércio por grosso e a retalho,46214,"Comércio por grosso de cereais, sementes, leguminosas, oleaginosas e outras matérias-primas agrícolas"
6a1021a95428bd9bfa9b9b8d,Secção G - Comércio por grosso e a retalho,46220,Comércio por grosso de flores e plantas
6a1021a95428bd9bfa9b9b8e,Secção G - Comércio por grosso e a retalho,46230,Comércio por grosso de animais vivos
6a1021a95428bd9bfa9b9b8f,Secção G - Comércio por grosso e a retalho,46240,Comércio por grosso de peles e couro
6a1021a95428bd9bfa9b9b90,Secção G - Comércio por grosso e a retalho,46311,"Comércio por grosso de fruta e de produtos hortícolas, exceto batata"
6a1021a95428bd9bfa9b9b91,Secção G - Comércio por grosso e a retalho,46312,Comércio por grosso de batata
6a1021a95428bd9bfa9b9b92,Secção G - Comércio por grosso e a retalho,46321,Comércio por grosso de carne e produtos à base de carne
6a1021a95428bd9bfa9b9b93,Secção G - Comércio por grosso e a retalho,46322,"Comércio por grosso de peixe, crustáceos e moluscos e produtos à base de peixe"
6a1021a95428bd9bfa9b9b94,Secção G - Comércio por grosso e a retalho,46331,"Comércio por grosso de leite, seus derivados e ovos"
6a1021a95428bd9bfa9b9b95,Secção G - Comércio por grosso e a retalho,46332,"Comércio por grosso de azeite, óleos e gorduras alimentares"
6a1021a95428bd9bfa9b9b96,Secção G - Comércio por grosso e a retalho,46341,Comércio por grosso de bebidas alcoólicas
6a1021a95428bd9bfa9b9b97,Secção G - Comércio por grosso e a retalho,46342,Comércio por grosso de bebidas não alcoólicas
6a1021a95428bd9bfa9b9b98,Secção G - Comércio por grosso e a retalho,46361,Comércio por grosso de açúcar
6a1021a95428bd9bfa9b9b99,Secção G - Comércio por grosso e a retalho,46362,Comércio por grosso de chocolate e de produtos de confeitaria
6a1021a95428bd9bfa9b9b9a,Secção G - Comércio por grosso e a retalho,46370,"Comércio por grosso de café, chá, cacau e especiarias"
6a1021a95428bd9bfa9b9b9b,Secção G - Comércio por grosso e a retalho,46380,Comércio por grosso de outros produtos alimentares
6a1021a95428bd9bfa9b9b9c,Secção G - Comércio por grosso e a retalho,46390,"Comércio por grosso não especializado de produtos alimentares, bebidas e tabaco"
6a1021a95428bd9bfa9b9b9d,Secção G - Comércio por grosso e a retalho,46410,Comércio por grosso de têxteis
6a1021a95428bd9bfa9b9b9e,Secção G - Comércio por grosso e a retalho,46421,Comércio por grosso de vestuário e de acessórios
6a1021a95428bd9bfa9b9b9f,Secção G - Comércio por grosso e a retalho,46422,Comércio por grosso de calçado
6a1021a95428bd9bfa9b9ba0,Secção G - Comércio por grosso e a retalho,46430,Comércio por grosso de eletrodomésticos
6a1021a95428bd9bfa9b9ba1,Secção G - Comércio por grosso e a retalho,46441,Comércio por grosso de louças em cerâmica e em vidro
6a1021a95428bd9bfa9b9ba2,Secção G - Comércio por grosso e a retalho,46442,Comércio por grosso de produtos de limpeza
6a1021a95428bd9bfa9b9ba3,Secção G - Comércio por grosso e a retalho,46450,Comércio por grosso de perfumes e de produtos de higiene
6a1021a95428bd9bfa9b9ba4,Secção G - Comércio por grosso e a retalho,46460,Comércio por grosso de produtos farmacêuticos e médicos
6a1021a95428bd9bfa9b9ba5,Secção G - Comércio por grosso e a retalho,46471,"Comércio por grosso de mobiliário para uso doméstico, carpetes, tapetes e artigos de iluminação"
6a1021a95428bd9bfa9b9ba6,Secção G - Comércio por grosso e a retalho,46472,Comércio por grosso de mobiliário de escritório
6a1021a95428bd9bfa9b9ba7,Secção G - Comércio por grosso e a retalho,46480,Comércio por grosso de relógios e de artigos de ourivesaria e joalharia
6a1021a95428bd9bfa9b9ba8,Secção G - Comércio por grosso e a retalho,46491,Comércio por grosso de artigos de papelaria
6a1021a95428bd9bfa9b9ba9,Secção G - Comércio por grosso e a retalho,46492,"Comércio por grosso de livros, revistas e jornais"
6a1021a95428bd9bfa9b9baa,Secção G - Comércio por grosso e a retalho,46493,"Comércio por grosso de brinquedos, jogos e artigos de desporto"
6a1021a95428bd9bfa9b9bab,Secção G - Comércio por grosso e a retalho,46494,"Outro comércio por grosso de bens de consumo, n.e."
6a1021a95428bd9bfa9b9bac,Secção G - Comércio por grosso e a retalho,46501,"Comércio por grosso de computadores, equipamentos periféricos e programas informáticos"
6a1021a95428bd9bfa9b9bad,Secção G - Comércio por grosso e a retalho,46502,"Comércio por grosso de equipamentos eletrónicos, de telecomunicações e suas partes"
6a1021a95428bd9bfa9b9bae,Secção G - Comércio por grosso e a retalho,46503,Comércio por grosso de outras máquinas e material de escritório
6a1021a95428bd9bfa9b9baf,Secção G - Comércio por grosso e a retalho,46610,Comércio por grosso de máquinas e equipamentos agrícolas e suas peças e acessórios
6a1021a95428bd9bfa9b9bb0,Secção G - Comércio por grosso e a retalho,46620,Comércio por grosso de máquinas-ferramentas
6a1021a95428bd9bfa9b9bb1,Secção G - Comércio por grosso e a retalho,46630,"Comércio por grosso de máquinas para a indústria extrativa, construção e engenharia civil"
6a1021a95428bd9bfa9b9bb2,Secção G - Comércio por grosso e a retalho,46641,"Comércio por grosso de máquinas para a indústria têxtil, máquinas de costura e de tricotar"
6a1021a95428bd9bfa9b9bb3,Secção G - Comércio por grosso e a retalho,46642,"Comércio por grosso de outras máquinas e equipamentos, n.e."
6a1021a95428bd9bfa9b9bb4,Secção G - Comércio por grosso e a retalho,46711,Comércio por grosso de veículos automóveis ligeiros
6a1021a95428bd9bfa9b9bb5,Secção G - Comércio por grosso e a retalho,46712,Comércio por grosso de outros veículos automóveis
